"allocation(74,7,2)","1.0"
"allocation(74,7,10)","1.0"
"allocation(74,7,11)","1.0"
"allocation(74,7,12)","1.0"
"allocation(77,7,3)","1.0"
"allocation(77,7,4)","1.0"
"allocation(77,7,5)","1.0"
"allocation(77,7,6)","1.0"
"allocation(77,7,18)","1.0"
"allocation(77,7,19)","1.0"
"allocation(77,7,20)","1.0"
"allocation(77,7,21)","1.0"
"allocation(78,1,20)","1.0"
"allocation(78,1,21)","1.0"
"allocation(78,4,29)","1.0"
"allocation(78,4,30)","1.0"
"allocation(79,3,29)","1.0"
"allocation(79,3,30)","1.0"
"allocation(79,4,20)","1.0"
"allocation(79,4,21)","1.0"
"allocation(79,6,4)","1.0"
"allocation(79,6,5)","1.0"
"allocation(79,6,6)","1.0"
"allocation(79,6,7)","1.0"
"allocation(81,6,8)","1.0"
"allocation(81,6,9)","1.0"
"allocation(81,6,13)","1.0"
"allocation(81,6,14)","1.0"
"allocation(81,6,27)","1.0"
"allocation(81,6,28)","1.0"
"allocation(84,2,29)","1.0"
"allocation(84,2,30)","1.0"
"allocation(84,3,2)","1.0"
"allocation(84,3,3)","1.0"
"allocation(84,3,15)","1.0"
"allocation(84,3,16)","1.0"
"allocation(84,3,17)","1.0"
"allocation(84,3,20)","1.0"
"allocation(84,3,21)","1.0"
"roleshift(0,0,6)","1.0"
"roleshift(0,0,20)","1.0"
"roleshift(4,2,5)","1.0"
"roleshift(4,2,32)","1.0"
"roleshift(4,3,32)","1.0"
"roleshift(4,4,18)","1.0"
"roleshift(4,4,32)","1.0"
"roleshift(4,5,1)","1.0"
"roleshift(4,5,32)","1.0"
"roleshift(4,6,15)","1.0"
"roleshift(4,6,20)","1.0"
"roleshift(4,6,29)","1.0"
"roleshift(4,6,32)","1.0"
"roleshift(7,4,0)","1.0"
"roleshift(7,4,14)","1.0"
"roleshift(7,4,15)","1.0"
"roleshift(11,0,4)","1.0"
"roleshift(11,0,18)","1.0"
"roleshift(11,1,8)","1.0"
"roleshift(11,2,32)","1.0"
"roleshift(11,3,32)","1.0"
"roleshift(11,4,32)","1.0"
"roleshift(11,5,32)","1.0"
"roleshift(11,6,32)","1.0"
"roleshift(11,7,32)","1.0"
"roleshift(13,2,0)","1.0"
"roleshift(15,0,12)","1.0"
"roleshift(15,0,26)","1.0"
"roleshift(16,2,32)","1.0"
"roleshift(16,3,32)","1.0"
"roleshift(16,4,32)","1.0"
"roleshift(16,5,4)","1.0"
"roleshift(16,5,32)","1.0"
"roleshift(16,6,1)","1.0"
"roleshift(16,6,32)","1.0"
"roleshift(16,7,15)","1.0"
"roleshift(16,7,16)","1.0"
"roleshift(16,7,32)","1.0"
"roleshift(17,3,13)","1.0"
"roleshift(17,4,24)","1.0"
"roleshift(17,4,25)","1.0"
"roleshift(18,2,20)","1.0"
"roleshift(18,2,32)","1.0"
"roleshift(18,3,32)","1.0"
"roleshift(18,4,32)","1.0"
"roleshift(18,5,32)","1.0"
"roleshift(19,1,16)","1.0"
"roleshift(19,8,0)","1.0"
"roleshift(19,8,29)","1.0"
"roleshift(20,2,32)","1.0"
"roleshift(20,3,7)","1.0"
"roleshift(20,3,32)","1.0"
"roleshift(20,4,32)","1.0"
"roleshift(20,5,32)","1.0"
